,asOfDate.value,position.id,account.id,position.constituent.holding.underlyingAsset.description,position.constituent.holding.quantity.number,position.scheduledDate.adjustedDate,position.scheduledDate.type.scheduledDateTypeScheme,position.valuation.quote,position.assetClassTaxonmony.assetClassNameAtLevel1,position.assetClassTaxonmony.assetClassNameAtLevel2,position.assetClassTaxonmony.assetClassNameAtLevel3,position.constituent.holding.underlyingAsset.commitmentAmount,position.constituent.holding.underlyingAsset.outstandingCommitmentAmount,position.constituent.holding.underlyingAsset.contributionAmount,position.constituent.holding.underlyingAsset.capitalContributionFundExpense,position.constituent.holding.underlyingAsset.distributionAmount,position.constituent.holding.underlyingAsset.recallableDistribution,position.constituent.tradeReference.partyTradeIdentifier,position.constituent.holding.underlyingAsset.maturity,position.constituent.tradeReference.partyTradeIdentifier.id,position.constituent.holding.underlyingAsset.instrumentId.financialInstrument.value,position.constituent.holding.underlyingAsset.instrumentId.financialInstrument.instrumentIdScheme,position.constituent.holding.underlyingAsset.instrumentId.ticker.value,position.constituent.holding.underlyingAsset.instrumentId.ticker.instrumentIdScheme,party.banker.partyName.value,party.banker.groupType.value,party.banker.id,party.ic.partyName.value,party.ic.groupType.value,party.ic.id,party.relationship.partyName.value,party.relationship.groupType.value,party.relationship.id,party.eg.partyName.value,party.eg.groupType.value,party.eg.id,party.pp.partyName.value,party.pp.groupType.value,party.pp.id,party.client.partyName.value,party.client.groupType.value,party.client.id
123,"Aug 12, 2020 12:00:00 AM",HF-Long/Short Salthill Cl of Welngtn Mgmt Inv (Brmda) LTD H-CTB-1 USD NT,aaf2a3e8ef07641ee8d8a5bf6fac1101,WMIB LTD SALTHILL BROKERAGE CLASS H CTB 1 USD - NT,30000.0,"Mar 23, 2018 12:00:00 AM",Book date,"[{'value': 309459.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 309459.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 10.2, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'USD'}}, {'value': 10.3153, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",ALTERNATIVE INVESTMENTS,Hedge Funds,HF-Long/Short,,,,,,,,,,WI345,Financial Instrument Id,SHLFMB0U0000,Ticker,MR-AP Spore Marketing Team 6,Banker,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,Investment Counsellor/ IC,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,SR004092803,Relationship,SR004092803,SR004092803-0003,Entitlement Group/ EG,SR004092803-0003,SIHK,Product Processor/ PP,SIHK,SR004092803,Client,d747ae4f5b16329e43f41f196f7ee17c
124,"Aug 12, 2020 12:00:00 AM",Market Linked Instrument Market Linked Instrument 4 MTH  USD BX UN+MS UN MLI Value  30JUN20  MAT 30OCT20 Ref 7688511008SIMX900056,aaf2a3e8ef07641ee8d8a5bf6fac1101,,,"Jun 30, 2020 12:00:00 AM",Book date,"[{'value': 253488.25, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 253488.25, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 100, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'USD'}}, {'value': 101.3953, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",CAPITAL MARKETS,Market Linked Instrument,Market Linked Instrument,,,,,,,,,M0120061632,,,,,MR-AP Spore Marketing Team 6,Banker,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,Investment Counsellor/ IC,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,SR004092803,Relationship,SR004092803,SR004092803-0003,Entitlement Group/ EG,SR004092803-0003,SIHK,Product Processor/ PP,SIHK,SR004092803,Client,d747ae4f5b16329e43f41f196f7ee17c
125,"Aug 12, 2020 12:00:00 AM",Market Linked Instrument Market Linked Instrument 4 MTH  USD BX UN+DIS UN MLI Value  15JUL20  MAT 16NOV20 Ref 7688511008SIMX900057,aaf2a3e8ef07641ee8d8a5bf6fac1101,,,"Jul 15, 2020 12:00:00 AM",Book date,"[{'value': 201717.4, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 201717.4, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 100, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'USD'}}, {'value': 100.8587, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",CAPITAL MARKETS,Market Linked Instrument,Market Linked Instrument,,,,,,,,,M0120070110,,,,,MR-AP Spore Marketing Team 6,Banker,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,Investment Counsellor/ IC,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,SR004092803,Relationship,SR004092803,SR004092803-0003,Entitlement Group/ EG,SR004092803-0003,SIHK,Product Processor/ PP,SIHK,SR004092803,Client,d747ae4f5b16329e43f41f196f7ee17c
126,"Aug 12, 2020 12:00:00 AM",Market Linked Instrument Market Linked Instrument 4 MTH  USD NFLX UW+AMZN UW MLI Value  05AUG20  MAT 07DEC20 Ref 7688511008SIMX900058,aaf2a3e8ef07641ee8d8a5bf6fac1101,,,"Aug 5, 2020 12:00:00 AM",Book date,"[{'value': 197418.6, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 197418.6, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 100, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'USD'}}, {'value': 98.7093, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",CAPITAL MARKETS,Market Linked Instrument,Market Linked Instrument,,,,,,,,,M0120072217,,,,,MR-AP Spore Marketing Team 6,Banker,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,Investment Counsellor/ IC,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,SR004092803,Relationship,SR004092803,SR004092803-0003,Entitlement Group/ EG,SR004092803-0003,SIHK,Product Processor/ PP,SIHK,SR004092803,Client,d747ae4f5b16329e43f41f196f7ee17c
127,"Aug 12, 2020 12:00:00 AM",FIXIN Mutual Fund - MUTUAL FND LMSON USD D-C-NT ISIN IE00BK6S5T15,13ba04a8be2a5f02b1d0f7ec376bce30,LEGG MASON DIV GLB CR FX MATURITY BD 2023 A USD D-C-NT,2000.0,"Feb 26, 2019 12:00:00 AM",Book date,"[{'value': 200200.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 200200.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 100.5, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'USD'}}, {'value': 100.1, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",FIXED INCOME,Fixed Income Mutual Funds,FIXIN Mutual Fund - MUTUAL FND,,,,,,,,,,L0246,Financial Instrument Id,LMDCAUD ID,Ticker,MR-AP Spore Malaysia Team,Banker,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,Investment Counsellor/ IC,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,SR004088246,Relationship,SR004088246,SR004088246-0010,Entitlement Group/ EG,SR004088246-0010,SIHK,Product Processor/ PP,SIHK,SR004088246,Client,3f5b55f01d949ff1bebf1f5a1b0946cc
128,"Aug 12, 2020 12:00:00 AM",FIXIN Mutual Fund - MUTUAL FND PIMCO GIS Incm Admin USD Dist Cash NT ISIN IE00B91X6F72,13ba04a8be2a5f02b1d0f7ec376bce30,PIMCO GIS INCOME FUND ADMINISTRATIVE INCOME CASH - NT,17969.452,"Feb 25, 2019 12:00:00 AM",Book date,"[{'value': 201078.167, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 201078.167, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 11.241299, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'USD'}}, {'value': 11.19, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",FIXED INCOME,Fixed Income Mutual Funds,FIXIN Mutual Fund - MUTUAL FND,,,,,,,,,,P0459,Financial Instrument Id,PINMUAI ID,Ticker,MR-AP Spore Malaysia Team,Banker,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,Investment Counsellor/ IC,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,SR004088246,Relationship,SR004088246,SR004088246-0010,Entitlement Group/ EG,SR004088246-0010,SIHK,Product Processor/ PP,SIHK,SR004088246,Client,3f5b55f01d949ff1bebf1f5a1b0946cc
129,"Aug 12, 2020 12:00:00 AM",FX Options Consolidated FX Options Consolidated SELL USD Call SGD Put@STR 1.4055 KO 1.355 Upcoming Exp: 17-AUG-20 24-AUG-20 31-AUG-20 07-SEP-20 Start Date: 27-JUL-20 End Date: 26-JUL-21,13ba04a8be2a5f02b1d0f7ec376bce30,,,"Jul 27, 2020 12:00:00 AM",Book date,"[{'value': -7524.41, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': -7524.41, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",CAPITAL MARKETS,FX Options Consolidated,FX Options Consolidated,,,,,,,,,712202090100052,,,,,MR-AP Spore Malaysia Team,Banker,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,Investment Counsellor/ IC,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,SR004088246,Relationship,SR004088246,SR004088246-0010,Entitlement Group/ EG,SR004088246-0010,SIHK,Product Processor/ PP,SIHK,SR004088246,Client,3f5b55f01d949ff1bebf1f5a1b0946cc
130,"Aug 12, 2020 12:00:00 AM",FX Options Consolidated FX Options Consolidated BUY USD Put SGD Call@STR 1.4055 KO 1.355 Upcoming Exp: 17-AUG-20 24-AUG-20 31-AUG-20 07-SEP-20 Start Date: 27-JUL-20 End Date: 26-JUL-21,13ba04a8be2a5f02b1d0f7ec376bce30,,,"Jul 27, 2020 12:00:00 AM",Book date,"[{'value': 5364.32, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 5364.32, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",CAPITAL MARKETS,FX Options Consolidated,FX Options Consolidated,,,,,,,,,712202090100104,,,,,MR-AP Spore Malaysia Team,Banker,463eae5f99cf6682469ad81ab632e23638d11e709d6a7ff64a73632c827313ff,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,Investment Counsellor/ IC,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,SR004088246,Relationship,SR004088246,SR004088246-0010,Entitlement Group/ EG,SR004088246-0010,SIHK,Product Processor/ PP,SIHK,SR004088246,Client,3f5b55f01d949ff1bebf1f5a1b0946cc
131,"Aug 12, 2020 12:00:00 AM",Common Stock CREDIT SUISSE GR Ticker/ISIN : CSGN/CH0012138530,d007833bed139758aa29b0b5153f779b,CREDIT SUISSE GROUP AG-REG,29869.0,"Feb 17, 2020 12:00:00 AM",Last movement date,"[{'value': 313176.465, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'CHF'}}, {'value': 342231.9586299114, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 12.503, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'CHF'}}, {'value': 10.485, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'CHF'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",EQUITIES,Common Stocks,Common Stock,,,,,,,,,,341673155596,Financial Instrument Id,CSGN SE Equity,Ticker,MR-AP Spore India Team 1,Banker,69bd3014886c35ee3beddc2b5bd55b0479b64748893c739f8d834af4bf87daa3,4d79eb3448a7fe28e577e954c5df32228af7fca638ef5e7eac49c0128ba34574,Investment Counsellor/ IC,4d79eb3448a7fe28e577e954c5df32228af7fca638ef5e7eac49c0128ba34574,SR006060642,Relationship,SR006060642,SR006060642-0003,Entitlement Group/ EG,SR006060642-0003,SIHK,Product Processor/ PP,SIHK,SR006060642,Client,f231f8b3a379c5dd6969a31d27b4065f
132,"Aug 12, 2020 12:00:00 AM",Common Stock DBS GROUP HOLDIN Ticker/ISIN : D05/SG1L01001701,d007833bed139758aa29b0b5153f779b,DBS Group Holdings Ltd,13900.0,"Jun 24, 2020 12:00:00 AM",Last movement date,"[{'value': 292039.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'SGD'}}, {'value': 212616.2134614684, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 21.7562, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'SGD'}}, {'value': 21.01, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'SGD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",EQUITIES,Common Stocks,Common Stock,,,,,,,,,,341673160425,Financial Instrument Id,DBS SP Equity,Ticker,MR-AP Spore India Team 1,Banker,69bd3014886c35ee3beddc2b5bd55b0479b64748893c739f8d834af4bf87daa3,4d79eb3448a7fe28e577e954c5df32228af7fca638ef5e7eac49c0128ba34574,Investment Counsellor/ IC,4d79eb3448a7fe28e577e954c5df32228af7fca638ef5e7eac49c0128ba34574,SR006060642,Relationship,SR006060642,SR006060642-0003,Entitlement Group/ EG,SR006060642-0003,SIHK,Product Processor/ PP,SIHK,SR006060642,Client,f231f8b3a379c5dd6969a31d27b4065f
133,"Aug 12, 2020 12:00:00 AM",Common Stock OVERSEA-CHINESE Ticker/ISIN : O39/SG1S04926220,d007833bed139758aa29b0b5153f779b,Oversea-Chinese Banking Corp Ltd,10000.0,"Jun 27, 2020 12:00:00 AM",Last movement date,"[{'value': 88600.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'SGD'}}, {'value': 64504.3864438863, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 9.0466, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'SGD'}}, {'value': 8.86, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'SGD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",EQUITIES,Common Stocks,Common Stock,,,,,,,,,,341673303293,Financial Instrument Id,OCBC SP Equity,Ticker,MR-AP Spore India Team 1,Banker,69bd3014886c35ee3beddc2b5bd55b0479b64748893c739f8d834af4bf87daa3,4d79eb3448a7fe28e577e954c5df32228af7fca638ef5e7eac49c0128ba34574,Investment Counsellor/ IC,4d79eb3448a7fe28e577e954c5df32228af7fca638ef5e7eac49c0128ba34574,SR006060642,Relationship,SR006060642,SR006060642-0003,Entitlement Group/ EG,SR006060642-0003,SIHK,Product Processor/ PP,SIHK,SR006060642,Client,f231f8b3a379c5dd6969a31d27b4065f
134,"Aug 12, 2020 12:00:00 AM",Real Estate Investment Trust ASCENDAS REAL ES Ticker/ISIN : A17U/SG1M77906915,d007833bed139758aa29b0b5153f779b,Ascendas Real Estate Investment Trust,30000.0,"Jun 9, 2020 12:00:00 AM",Last movement date,"[{'value': 102300.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'SGD'}}, {'value': 74478.54100688, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 3.2601, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'SGD'}}, {'value': 3.41, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'SGD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",EQUITIES,Real Estate Investment Trust,Real Estate Investment Trust,,,,,,,,,,363140527647,Financial Instrument Id,AREIT SP Equity,Ticker,MR-AP Spore India Team 1,Banker,69bd3014886c35ee3beddc2b5bd55b0479b64748893c739f8d834af4bf87daa3,4d79eb3448a7fe28e577e954c5df32228af7fca638ef5e7eac49c0128ba34574,Investment Counsellor/ IC,4d79eb3448a7fe28e577e954c5df32228af7fca638ef5e7eac49c0128ba34574,SR006060642,Relationship,SR006060642,SR006060642-0003,Entitlement Group/ EG,SR006060642-0003,SIHK,Product Processor/ PP,SIHK,SR006060642,Client,f231f8b3a379c5dd6969a31d27b4065f
135,"Aug 12, 2020 12:00:00 AM",Real Estate Investment Trust MAPLETREE INDUST Ticker/ISIN : ME8U/SG2C32962814,d007833bed139758aa29b0b5153f779b,Mapletree Industrial Trust,62800.0,"Jun 30, 2020 12:00:00 AM",Last movement date,"[{'value': 194680.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'SGD'}}, {'value': 141734.9204615776, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 2.8057, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'SGD'}}, {'value': 3.1, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'SGD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",EQUITIES,Real Estate Investment Trust,Real Estate Investment Trust,,,,,,,,,,630357139186,Financial Instrument Id,MINT SP Equity,Ticker,MR-AP Spore India Team 1,Banker,69bd3014886c35ee3beddc2b5bd55b0479b64748893c739f8d834af4bf87daa3,4d79eb3448a7fe28e577e954c5df32228af7fca638ef5e7eac49c0128ba34574,Investment Counsellor/ IC,4d79eb3448a7fe28e577e954c5df32228af7fca638ef5e7eac49c0128ba34574,SR006060642,Relationship,SR006060642,SR006060642-0003,Entitlement Group/ EG,SR006060642-0003,SIHK,Product Processor/ PP,SIHK,SR006060642,Client,f231f8b3a379c5dd6969a31d27b4065f
136,"Aug 12, 2020 12:00:00 AM",Real Estate Investment Trust ELITE COMMERCIAL Ticker/ISIN : MXNU/SGXC59097235,d007833bed139758aa29b0b5153f779b,Elite Commercial REIT,83000.0,"Mar 26, 2020 12:00:00 AM",Last movement date,"[{'value': 54780.0, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'GBP'}}, {'value': 71559.0994172645, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 0.6716, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'GBP'}}, {'value': 0.66, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'GBP'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",EQUITIES,Real Estate Investment Trust,Real Estate Investment Trust,,,,,,,,,,970230862921,Financial Instrument Id,ELITE SP Equity,Ticker,MR-AP Spore India Team 1,Banker,69bd3014886c35ee3beddc2b5bd55b0479b64748893c739f8d834af4bf87daa3,4d79eb3448a7fe28e577e954c5df32228af7fca638ef5e7eac49c0128ba34574,Investment Counsellor/ IC,4d79eb3448a7fe28e577e954c5df32228af7fca638ef5e7eac49c0128ba34574,SR006060642,Relationship,SR006060642,SR006060642-0003,Entitlement Group/ EG,SR006060642-0003,SIHK,Product Processor/ PP,SIHK,SR006060642,Client,f231f8b3a379c5dd6969a31d27b4065f
137,"Aug 12, 2020 12:00:00 AM",Equity mutual fund Wellington Global Health Care Equity Fund Class D NT ISIN IE00B00LSD17,d007833bed139758aa29b0b5153f779b,WELLINGTON GLOBAL HEALTH CARE EQTY FUND CL D (NON-TRANS),15850.121,"Jul 5, 2018 12:00:00 AM",Book date,"[{'value': 682969.033, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 682969.033, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 31.703228, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'USD'}}, {'value': 43.0892, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",EQUITIES,Mutual Funds,Equity mutual fund,,,,,,,,,,W0029,Financial Instrument Id,WGHCEPB ID,Ticker,MR-AP Spore India Team 1,Banker,69bd3014886c35ee3beddc2b5bd55b0479b64748893c739f8d834af4bf87daa3,4d79eb3448a7fe28e577e954c5df32228af7fca638ef5e7eac49c0128ba34574,Investment Counsellor/ IC,4d79eb3448a7fe28e577e954c5df32228af7fca638ef5e7eac49c0128ba34574,SR006060642,Relationship,SR006060642,SR006060642-0003,Entitlement Group/ EG,SR006060642-0003,SIHK,Product Processor/ PP,SIHK,SR006060642,Client,f231f8b3a379c5dd6969a31d27b4065f
138,"Aug 12, 2020 12:00:00 AM",FIXIN Mutual Fund - MUTUAL FND PIMCO GIS Incm I USD-R Cash NT ISIN IE00B8JDQ960,ccb06f6980f194ac2d2901e9afc08d43,INST/HNW PIMCO INCOME FUND-USD DIS(CASH)-NT,150404.607,"Jul 5, 2018 12:00:00 AM",Book date,"[{'value': 1759733.901, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 1759733.901, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 11.37, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'USD'}}, {'value': 11.7, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",FIXED INCOME,Fixed Income Mutual Funds,FIXIN Mutual Fund - MUTUAL FND,,,,,,,,,,I0707,Financial Instrument Id,PINCMII ID,Ticker,MR-AP Spore India Team 1,Banker,69bd3014886c35ee3beddc2b5bd55b0479b64748893c739f8d834af4bf87daa3,4d79eb3448a7fe28e577e954c5df32228af7fca638ef5e7eac49c0128ba34574,Investment Counsellor/ IC,4d79eb3448a7fe28e577e954c5df32228af7fca638ef5e7eac49c0128ba34574,SR006060642,Relationship,SR006060642,SR006060642-0003,Entitlement Group/ EG,SR006060642-0003,SIHK,Product Processor/ PP,SIHK,SR006060642,Client,f231f8b3a379c5dd6969a31d27b4065f
139,"Aug 12, 2020 12:00:00 AM",FIXIN Mutual Fund - CORPORATE Ashmre SICAV EM Sht Dur Z2 USD Dis Cas N ISIN LU1078680383,ccb06f6980f194ac2d2901e9afc08d43,INST/HNW ASHMORE SICAV EM SHRT DUR FD Z2 USD DIS-CASH-NT,4838.969,"Jul 5, 2018 12:00:00 AM",Book date,"[{'value': 359777.345, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 359777.345, 'measureType': {'value': 'Notional'}, 'currency': {'value': 'USD'}}, {'value': 98.26, 'measureType': {'value': 'Average unit cost'}, 'currency': {'value': 'USD'}}, {'value': 74.35, 'measureType': {'value': 'Current unit price'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Pay amount(USD)'}, 'currency': {'value': 'USD'}}, {'value': 0, 'measureType': {'value': 'Receive amount(USD)'}, 'currency': {'value': 'USD'}}]",FIXED INCOME,Fixed Income Mutual Funds,FIXIN Mutual Fund - CORPORATE,,,,,,,,,,I0892,Financial Instrument Id,AEMZ2IU LX,Ticker,MR-AP Spore India Team 1,Banker,69bd3014886c35ee3beddc2b5bd55b0479b64748893c739f8d834af4bf87daa3,4d79eb3448a7fe28e577e954c5df32228af7fca638ef5e7eac49c0128ba34574,Investment Counsellor/ IC,4d79eb3448a7fe28e577e954c5df32228af7fca638ef5e7eac49c0128ba34574,SR006060642,Relationship,SR006060642,SR006060642-0003,Entitlement Group/ EG,SR006060642-0003,SIHK,Product Processor/ PP,SIHK,SR006060642,Client,f231f8b3a379c5dd6969a31d27b4065f
